times,flux,flux_err
2.144821787782004321e+03,1.000677704811096191e+00,6.335672052143419665e-04
2.144828732329077866e+03,9.998082518577575684e-01,6.335672052143419665e-04
2.144835676875686659e+03,9.996982812881469727e-01,6.335672052143419665e-04
2.144842621421828881e+03,9.996411204338073730e-01,6.335672052143419665e-04
2.144849565967971103e+03,1.000272750854492188e+00,6.335672052143419665e-04
2.144856510513649027e+03,1.000080466270446777e+00,6.335672052143419665e-04
2.144863455059325133e+03,1.000639438629150391e+00,6.335672052143419665e-04
2.144870399604535123e+03,1.000411152839660645e+00,6.335672052143419665e-04
2.144877344149746932e+03,1.000792384147644043e+00,6.335672052143419665e-04
2.144884288694493080e+03,1.000460624694824219e+00,6.335672052143419665e-04
2.144891233239239227e+03,1.000673770904541016e+00,6.335672052143419665e-04
2.144898177783518804e+03,1.000058054924011230e+00,6.335672052143419665e-04
2.144905122327332720e+03,1.000806093215942383e+00,6.335672052143419665e-04
2.144912066871146635e+03,1.000836253166198730e+00,6.335672052143419665e-04
2.144919011414495799e+03,1.000143885612487793e+00,6.335672052143419665e-04
2.144925955957844053e+03,1.000110983848571777e+00,6.335672052143419665e-04
2.144932900501193217e+03,1.000365972518920898e+00,6.335672052143419665e-04
2.144939845043610148e+03,1.000376105308532715e+00,6.335672052143419665e-04
2.144946789586492741e+03,1.000124692916870117e+00,6.335672052143419665e-04
2.144953734128444012e+03,1.000329136848449707e+00,6.335672052143419665e-04
2.144960678670396192e+03,9.990212321281433105e-01,6.335672052143419665e-04
2.144967623212348371e+03,1.000057578086853027e+00,6.335672052143419665e-04
2.144974567753833071e+03,1.000428557395935059e+00,6.335672052143419665e-04
2.144981512295318680e+03,1.000459194183349609e+00,6.335672052143419665e-04
2.144988456836339992e+03,9.992311596870422363e-01,6.335672052143419665e-04
2.144995401376894733e+03,9.996298551559448242e-01,6.335672052143419665e-04
2.145002345917448110e+03,1.000333428382873535e+00,6.335672052143419665e-04
2.145009290458003306e+03,9.995750188827514648e-01,6.335672052143419665e-04
2.145016234998092841e+03,9.994130134582519531e-01,6.335672052143419665e-04
2.145023179537715805e+03,1.000609636306762695e+00,6.335672052143419665e-04
2.145030124077338769e+03,1.000156760215759277e+00,6.335672052143419665e-04
2.145037068616962642e+03,1.000098228454589844e+00,6.335672052143419665e-04
2.145044013156119945e+03,9.994606971740722656e-01,6.335672052143419665e-04
2.145050957694812496e+03,9.994862079620361328e-01,6.335672052143419665e-04
2.145057902233504137e+03,9.986148476600646973e-01,6.335672052143419665e-04
2.145064846772195779e+03,1.000111460685729980e+00,6.335672052143419665e-04
2.145071791310421759e+03,9.990384578704833984e-01,6.335672052143419665e-04
2.145078735848182532e+03,9.994130730628967285e-01,6.335672052143419665e-04
2.145085680385944215e+03,9.997059702873229980e-01,6.335672052143419665e-04
2.145092624923237963e+03,9.997496604919433594e-01,6.335672052143419665e-04
2.145099569460533530e+03,9.998828172683715820e-01,6.335672052143419665e-04
2.145106513997828188e+03,1.000069975852966309e+00,6.335672052143419665e-04
2.145113458534657184e+03,9.994600415229797363e-01,6.335672052143419665e-04
2.145120403071021428e+03,9.987469911575317383e-01,6.335672052143419665e-04
2.145127347607384763e+03,9.996350407600402832e-01,6.335672052143419665e-04
2.145134292143281982e+03,9.997431635856628418e-01,6.335672052143419665e-04
2.145141236679180565e+03,9.996308684349060059e-01,6.335672052143419665e-04
2.145148181215078694e+03,9.997733831405639648e-01,6.335672052143419665e-04
2.145155125750510706e+03,9.996865391731262207e-01,6.335672052143419665e-04
2.145162070285476148e+03,9.998294711112976074e-01,6.335672052143419665e-04
2.145169014820444318e+03,9.999679923057556152e-01,6.335672052143419665e-04
2.145175959355410669e+03,1.000195860862731934e+00,6.335672052143419665e-04
2.145182903889911358e+03,1.000554919242858887e+00,6.335672052143419665e-04
2.145189848423947296e+03,1.000398755073547363e+00,6.335672052143419665e-04
2.145196792958447986e+03,1.000285148620605469e+00,6.335672052143419665e-04
2.145203737492018263e+03,1.000844240188598633e+00,6.335672052143419665e-04
2.145210682025587630e+03,9.995121955871582031e-01,6.335672052143419665e-04
2.145217626559156997e+03,1.000324368476867676e+00,6.335672052143419665e-04
2.145224571092260703e+03,9.995781183242797852e-01,6.335672052143419665e-04
2.145231515625365319e+03,9.995136857032775879e-01,6.335672052143419665e-04
2.145238460158004273e+03,9.998499751091003418e-01,6.335672052143419665e-04
2.145245404690642317e+03,9.996168613433837891e-01,6.335672052143419665e-04
2.145252349222813791e+03,1.000364422798156738e+00,6.335672052143419665e-04
2.145259293754986174e+03,1.000344276428222656e+00,6.335672052143419665e-04
2.145266238287160377e+03,1.000069260597229004e+00,6.335672052143419665e-04
2.145273182818400983e+03,9.998825192451477051e-01,6.335672052143419665e-04
2.145280127350108160e+03,1.000035285949707031e+00,6.335672052143419665e-04
2.145287071881349220e+03,9.997135996818542480e-01,6.335672052143419665e-04
2.145294016412124620e+03,9.994076490402221680e-01,6.335672052143419665e-04
2.145300960943366590e+03,9.994400143623352051e-01,6.335672052143419665e-04
2.145307905473677238e+03,9.996511936187744141e-01,6.335672052143419665e-04
2.145314850003986066e+03,9.999067783355712891e-01,6.335672052143419665e-04
2.145321794534296714e+03,9.992815256118774414e-01,6.335672052143419665e-04
2.145328739064141701e+03,9.994284510612487793e-01,6.335672052143419665e-04
2.145335683593985777e+03,1.000209331512451172e+00,6.335672052143419665e-04
2.145342628123828945e+03,9.997012019157409668e-01,6.335672052143419665e-04
2.145349572653208270e+03,1.000701546669006348e+00,6.335672052143419665e-04
2.145356517182121934e+03,9.998444914817810059e-01,6.335672052143419665e-04
2.145363461711034688e+03,9.997634291648864746e-01,6.335672052143419665e-04
2.145370406239948352e+03,9.999184012413024902e-01,6.335672052143419665e-04
2.145377350768396354e+03,9.998356103897094727e-01,6.335672052143419665e-04
2.145384295296842993e+03,1.000391006469726562e+00,6.335672052143419665e-04
2.145391239824824424e+03,1.000743389129638672e+00,6.335672052143419665e-04
2.145398184352807220e+03,1.000421404838562012e+00,6.335672052143419665e-04
2.145405128880322081e+03,9.993510246276855469e-01,6.335672052143419665e-04
2.145412073407839671e+03,1.000449061393737793e+00,6.335672052143419665e-04
2.145419017935356351e+03,1.000141263008117676e+00,6.335672052143419665e-04
2.145425962462405550e+03,1.000002980232238770e+00,6.335672052143419665e-04
2.145432906988989089e+03,1.000029325485229492e+00,6.335672052143419665e-04
2.145439851516040562e+03,9.997553229331970215e-01,6.335672052143419665e-04
2.145446796042159804e+03,9.993507266044616699e-01,6.335672052143419665e-04
2.145453740568744252e+03,1.000096797943115234e+00,6.335672052143419665e-04
2.145460685094863493e+03,1.000206351280212402e+00,6.335672052143419665e-04
2.145467629620517073e+03,1.000601291656494141e+00,6.335672052143419665e-04
2.145474574146170198e+03,1.000240206718444824e+00,6.335672052143419665e-04
2.145481518671824233e+03,1.000270962715148926e+00,6.335672052143419665e-04
2.145488463197011697e+03,1.000215411186218262e+00,6.335672052143419665e-04
2.145495407722199161e+03,9.993510842323303223e-01,6.335672052143419665e-04
2.145502352246921873e+03,9.992750883102416992e-01,6.335672052143419665e-04
2.145509296771643676e+03,9.991832971572875977e-01,6.335672052143419665e-04
2.145516241296366388e+03,9.994639754295349121e-01,6.335672052143419665e-04
2.145523185820621620e+03,9.997870922088623047e-01,6.335672052143419665e-04
2.145530130344878671e+03,1.000122904777526855e+00,6.335672052143419665e-04
2.145537074868669151e+03,9.999660849571228027e-01,6.335672052143419665e-04
2.145544019392459631e+03,1.000666022300720215e+00,6.335672052143419665e-04
2.145550963915785360e+03,1.000262856483459473e+00,6.335672052143419665e-04
2.145557908439110179e+03,9.995625615119934082e-01,6.335672052143419665e-04
2.145564852962434998e+03,9.996687769889831543e-01,6.335672052143419665e-04
2.145571797485295065e+03,9.997504353523254395e-01,6.335672052143419665e-04
2.145578742008154222e+03,1.000767946243286133e+00,6.335672052143419665e-04
2.145585686530548628e+03,1.000553131103515625e+00,6.335672052143419665e-04
2.145592631052942124e+03,1.000278115272521973e+00,6.335672052143419665e-04
2.145599575575336985e+03,1.000570058822631836e+00,6.335672052143419665e-04
2.145606520097264365e+03,1.000354766845703125e+00,6.335672052143419665e-04
2.145613464619192200e+03,1.000068187713623047e+00,6.335672052143419665e-04
2.145620409140655283e+03,9.991180300712585449e-01,6.335672052143419665e-04
2.145627353662118367e+03,1.000379443168640137e+00,6.335672052143419665e-04
2.145634298183579631e+03,9.993034005165100098e-01,6.335672052143419665e-04
2.145641242704576143e+03,9.997479319572448730e-01,6.335672052143419665e-04
2.145648187225574020e+03,9.994502663612365723e-01,6.335672052143419665e-04
2.145655131746105326e+03,1.000547766685485840e+00,6.335672052143419665e-04
2.145662076266636177e+03,9.992622733116149902e-01,6.335672052143419665e-04
2.145669020787167028e+03,1.000130057334899902e+00,6.335672052143419665e-04
2.145675965307232218e+03,9.995377659797668457e-01,6.335672052143419665e-04
2.145682909827298317e+03,9.992794990539550781e-01,6.335672052143419665e-04
2.145689854346897846e+03,1.000120997428894043e+00,6.335672052143419665e-04
2.145696798866498284e+03,9.998549222946166992e-01,6.335672052143419665e-04
2.145703743386096903e+03,9.994217157363891602e-01,6.335672052143419665e-04
2.145710687905231680e+03,9.999516606330871582e-01,6.335672052143419665e-04
2.145717632424366002e+03,1.000021100044250488e+00,6.335672052143419665e-04
2.145724576943033753e+03,9.989619255065917969e-01,6.335672052143419665e-04
2.145731521461702869e+03,9.993237853050231934e-01,6.335672052143419665e-04
2.145738465980371075e+03,9.989700317382812500e-01,6.335672052143419665e-04
2.145745410498573619e+03,9.989640712738037109e-01,6.335672052143419665e-04
2.145752355016777074e+03,9.999825954437255859e-01,6.335672052143419665e-04
2.145759299534980528e+03,1.000398159027099609e+00,6.335672052143419665e-04
2.145766244052716957e+03,1.000426411628723145e+00,6.335672052143419665e-04
2.145773188569989088e+03,9.998812675476074219e-01,6.335672052143419665e-04
2.145780133087727336e+03,9.993047714233398438e-01,6.335672052143419665e-04
2.145787077604997648e+03,9.995800852775573730e-01,6.335672052143419665e-04
2.145794022121803209e+03,1.000368952751159668e+00,6.335672052143419665e-04
2.145800966638609680e+03,9.997198581695556641e-01,6.335672052143419665e-04
2.145807911155415241e+03,9.995505809783935547e-01,6.335672052143419665e-04
2.145814855672220801e+03,1.000487565994262695e+00,6.335672052143419665e-04
2.145821800188562065e+03,9.999461770057678223e-01,6.335672052143419665e-04
2.145828744704436758e+03,1.000304460525512695e+00,6.335672052143419665e-04
2.145835689220776658e+03,9.992522597312927246e-01,6.335672052143419665e-04
2.145842633736650896e+03,1.000173211097717285e+00,6.335672052143419665e-04
2.145849578252061292e+03,1.000888228416442871e+00,6.335672052143419665e-04
2.145856522767934621e+03,1.000400662422180176e+00,6.335672052143419665e-04
2.145863467282878446e+03,1.001171350479125977e+00,6.335672052143419665e-04
2.145870411798287023e+03,9.994559884071350098e-01,6.335672052143419665e-04
2.145877356313229939e+03,1.000518679618835449e+00,6.335672052143419665e-04
2.145884300828172854e+03,9.998716711997985840e-01,6.335672052143419665e-04
2.145891245342650564e+03,1.000261306762695312e+00,6.335672052143419665e-04
2.145898189857128273e+03,1.000140666961669922e+00,6.335672052143419665e-04
2.145905134371139866e+03,1.000111222267150879e+00,6.335672052143419665e-04
2.145912078885617120e+03,1.000422596931457520e+00,6.335672052143419665e-04
2.145919023399629623e+03,9.999715089797973633e-01,6.335672052143419665e-04
2.145925967913176009e+03,9.990618228912353516e-01,6.335672052143419665e-04
2.145932912426722396e+03,9.993315935134887695e-01,6.335672052143419665e-04
2.145939856940269237e+03,9.989721179008483887e-01,6.335672052143419665e-04
2.145946801453348598e+03,9.998506307601928711e-01,6.335672052143419665e-04
2.145953745966429778e+03,9.996688961982727051e-01,6.335672052143419665e-04
2.145960690479510504e+03,9.989911317825317383e-01,6.335672052143419665e-04
2.145967634992124658e+03,9.999234080314636230e-01,6.335672052143419665e-04
2.145974579504740177e+03,9.998570680618286133e-01,6.335672052143419665e-04
2.145981524017355696e+03,9.997729063034057617e-01,6.335672052143419665e-04
2.145988468529504644e+03,1.000226855278015137e+00,6.335672052143419665e-04
2.145995413041653592e+03,1.000139355659484863e+00,6.335672052143419665e-04
2.146002357553803449e+03,1.000143170356750488e+00,6.335672052143419665e-04
2.146009302065486736e+03,9.999566078186035156e-01,6.335672052143419665e-04
2.146016246577170023e+03,9.995333552360534668e-01,6.335672052143419665e-04
2.146023191088388558e+03,9.995952248573303223e-01,6.335672052143419665e-04
2.146030135599606183e+03,1.000039935111999512e+00,6.335672052143419665e-04
2.146037080110824718e+03,9.989655613899230957e-01,6.335672052143419665e-04
2.146044024621576682e+03,1.001245617866516113e+00,6.335672052143419665e-04
2.146050969132329556e+03,1.000854849815368652e+00,6.335672052143419665e-04
2.146057913643081520e+03,9.993273019790649414e-01,6.335672052143419665e-04
2.146064858153367823e+03,9.994406700134277344e-01,6.335672052143419665e-04
2.146071802663654125e+03,9.992169737815856934e-01,6.335672052143419665e-04
2.146078747173941338e+03,9.996247291564941406e-01,6.335672052143419665e-04
2.146085691683761070e+03,1.000055313110351562e+00,6.335672052143419665e-04
2.146092636193583530e+03,1.000219225883483887e+00,6.335672052143419665e-04
2.146099580703404172e+03,1.000506162643432617e+00,6.335672052143419665e-04
2.146106525212758243e+03,1.000444769859313965e+00,6.335672052143419665e-04
2.146113469722114132e+03,9.998903870582580566e-01,6.335672052143419665e-04
2.146120414231005270e+03,1.000432491302490234e+00,6.335672052143419665e-04
2.146127358740360251e+03,1.000154972076416016e+00,6.335672052143419665e-04
2.146134303248783453e+03,1.000270009040832520e+00,6.335672052143419665e-04
2.146141247757674137e+03,1.000646352767944336e+00,6.335672052143419665e-04
2.146148192266097794e+03,9.996756911277770996e-01,6.335672052143419665e-04
2.146155136774521452e+03,9.999570250511169434e-01,6.335672052143419665e-04
2.146162081282480358e+03,1.000308871269226074e+00,6.335672052143419665e-04
2.146169025790904016e+03,9.996604919433593750e-01,6.335672052143419665e-04
2.146175970298397260e+03,9.994192719459533691e-01,6.335672052143419665e-04
2.146182914806355257e+03,9.989560246467590332e-01,6.335672052143419665e-04
2.146189859313848046e+03,1.000025629997253418e+00,6.335672052143419665e-04
2.146196803821339927e+03,9.992008805274963379e-01,6.335672052143419665e-04
2.146203748328367510e+03,9.995185136795043945e-01,6.335672052143419665e-04
2.146210692835394184e+03,1.000222563743591309e+00,6.335672052143419665e-04
2.146217637342420858e+03,9.998452663421630859e-01,6.335672052143419665e-04
2.146224581848982780e+03,9.998599290847778320e-01,6.335672052143419665e-04
2.146231526356010363e+03,1.000077724456787109e+00,6.335672052143419665e-04
2.146238470862104805e+03,1.000020623207092285e+00,6.335672052143419665e-04
2.146245415368665817e+03,1.000219106674194336e+00,6.335672052143419665e-04
2.146252359874761169e+03,1.000225305557250977e+00,6.335672052143419665e-04
2.146259304380858339e+03,1.000892996788024902e+00,6.335672052143419665e-04
2.146266248886487119e+03,1.000749349594116211e+00,6.335672052143419665e-04
2.146273193392118628e+03,1.000403881072998047e+00,6.335672052143419665e-04
2.146280137897749228e+03,1.000232100486755371e+00,6.335672052143419665e-04
2.146287082402913256e+03,9.998352527618408203e-01,6.335672052143419665e-04
2.146294026908078195e+03,1.000551104545593262e+00,6.335672052143419665e-04
2.146300971413242223e+03,1.000272154808044434e+00,6.335672052143419665e-04
2.146307915917939681e+03,9.999921917915344238e-01,6.335672052143419665e-04
2.146314860423104619e+03,9.999779462814331055e-01,6.335672052143419665e-04
2.146321804927338235e+03,1.000345110893249512e+00,6.335672052143419665e-04
2.146328749432036602e+03,1.000048637390136719e+00,6.335672052143419665e-04
2.146335693936269308e+03,9.999196529388427734e-01,6.335672052143419665e-04
2.146342638440501560e+03,9.996122121810913086e-01,6.335672052143419665e-04
2.146349582944269059e+03,1.000709414482116699e+00,6.335672052143419665e-04
2.146356527448036104e+03,1.000216722488403320e+00,6.335672052143419665e-04
2.146363471951804058e+03,1.000328540802001953e+00,6.335672052143419665e-04
2.146370416455107261e+03,9.999837875366210938e-01,6.335672052143419665e-04
2.146377360958874306e+03,9.995503425598144531e-01,6.335672052143419665e-04
2.146384305461709573e+03,9.998508691787719727e-01,6.335672052143419665e-04
2.146391249965012321e+03,9.998716711997985840e-01,6.335672052143419665e-04
2.146398194467847134e+03,9.997856616973876953e-01,6.335672052143419665e-04
2.146405138970684675e+03,1.000174283981323242e+00,6.335672052143419665e-04
2.146412083473521307e+03,9.996376633644104004e-01,6.335672052143419665e-04
2.146419027975890458e+03,1.000294923782348633e+00,6.335672052143419665e-04
2.146425972478260519e+03,9.996817708015441895e-01,6.335672052143419665e-04
2.146432916980165828e+03,9.997753500938415527e-01,6.335672052143419665e-04
2.146439861482070228e+03,1.000248551368713379e+00,6.335672052143419665e-04
2.146446805983974627e+03,9.992966651916503906e-01,6.335672052143419665e-04
2.146453750485879027e+03,9.993248581886291504e-01,6.335672052143419665e-04
2.146460694987318675e+03,1.000076413154602051e+00,6.335672052143419665e-04
2.146467639488758323e+03,1.000142455101013184e+00,6.335672052143419665e-04
2.146474583990196152e+03,1.000052332878112793e+00,6.335672052143419665e-04
2.146481528491170138e+03,1.000429868698120117e+00,6.335672052143419665e-04
2.146488472992143215e+03,1.000723600387573242e+00,6.335672052143419665e-04
2.146495417493118111e+03,9.998632073402404785e-01,6.335672052143419665e-04
2.146502361993625982e+03,1.000250577926635742e+00,6.335672052143419665e-04
2.146509306494132943e+03,9.992104172706604004e-01,6.335672052143419665e-04
2.146516250994641268e+03,9.999885559082031250e-01,6.335672052143419665e-04
2.146523195494682568e+03,9.996473193168640137e-01,6.335672052143419665e-04
2.146530139995191348e+03,1.000349402427673340e+00,6.335672052143419665e-04
2.146537084494766987e+03,1.000185489654541016e+00,6.335672052143419665e-04
2.146544028994809196e+03,1.000078320503234863e+00,6.335672052143419665e-04
2.146550973494386199e+03,1.000078558921813965e+00,6.335672052143419665e-04
2.146557917993962292e+03,9.993718862533569336e-01,6.335672052143419665e-04
2.146564862493072724e+03,9.998156428337097168e-01,6.335672052143419665e-04
2.146571806992648817e+03,9.999461770057678223e-01,6.335672052143419665e-04
2.146578751491759249e+03,1.000603318214416504e+00,6.335672052143419665e-04
2.146585695990404929e+03,9.993124604225158691e-01,6.335672052143419665e-04
2.146592640489516270e+03,9.998915195465087891e-01,6.335672052143419665e-04
2.146599584988161041e+03,1.000146031379699707e+00,6.335672052143419665e-04
2.146606529486340150e+03,9.993833303451538086e-01,6.335672052143419665e-04
2.146613473984985831e+03,1.000144243240356445e+00,6.335672052143419665e-04
2.146620418483164940e+03,1.000559926033020020e+00,6.335672052143419665e-04
2.146627362980879298e+03,9.996048212051391602e-01,6.335672052143419665e-04
2.146634307479059316e+03,1.000136256217956543e+00,6.335672052143419665e-04
2.146641251976772764e+03,9.989716410636901855e-01,6.335672052143419665e-04
2.146648196474486213e+03,9.996136426925659180e-01,6.335672052143419665e-04
2.146655140971733545e+03,9.998080730438232422e-01,6.335672052143419665e-04
2.146662085469448357e+03,1.000125408172607422e+00,6.335672052143419665e-04
2.146669029966695234e+03,9.996290206909179688e-01,6.335672052143419665e-04
2.146675974463479179e+03,9.998540282249450684e-01,6.335672052143419665e-04
2.146682918960726511e+03,1.000101923942565918e+00,6.335672052143419665e-04
2.146689863457509091e+03,9.995452165603637695e-01,6.335672052143419665e-04
2.146696807953827374e+03,1.000106811523437500e+00,6.335672052143419665e-04
2.146703752450609500e+03,1.000934720039367676e+00,6.335672052143419665e-04
2.146710696946925509e+03,1.000181674957275391e+00,6.335672052143419665e-04
2.146717641443242428e+03,1.000427007675170898e+00,6.335672052143419665e-04
2.146724585939093231e+03,9.994326829910278320e-01,6.335672052143419665e-04
2.146731530434944489e+03,9.998027086257934570e-01,6.335672052143419665e-04
2.146738474930795746e+03,9.997234344482421875e-01,6.335672052143419665e-04
2.146745419426647459e+03,9.991634488105773926e-01,6.335672052143419665e-04
2.146752363922033055e+03,1.000252723693847656e+00,6.335672052143419665e-04
2.146759308417417742e+03,1.000651955604553223e+00,6.335672052143419665e-04
2.146766252912802884e+03,9.990339279174804688e-01,6.335672052143419665e-04
2.146773197407724183e+03,1.000094890594482422e+00,6.335672052143419665e-04
2.146780141902643663e+03,9.999240040779113770e-01,6.335672052143419665e-04
2.146787086397563144e+03,9.996691346168518066e-01,6.335672052143419665e-04
2.146794030892017872e+03,1.000661134719848633e+00,6.335672052143419665e-04
2.146800975386938262e+03,9.998602271080017090e-01,6.335672052143419665e-04
2.146807919880925510e+03,9.994366168975830078e-01,6.335672052143419665e-04
2.146814864375380239e+03,9.998446702957153320e-01,6.335672052143419665e-04
2.146821808869369306e+03,1.000154018402099609e+00,6.335672052143419665e-04
2.146828753363357009e+03,9.996949434280395508e-01,6.335672052143419665e-04
2.146835697857345622e+03,9.997990727424621582e-01,6.335672052143419665e-04
2.146842642350868118e+03,9.998653531074523926e-01,6.335672052143419665e-04
2.146849586844390615e+03,9.994810819625854492e-01,6.335672052143419665e-04
2.146856531337914475e+03,1.000028967857360840e+00,6.335672052143419665e-04
2.146863475831438336e+03,9.997222423553466797e-01,6.335672052143419665e-04
2.146870420324495171e+03,9.998198151588439941e-01,6.335672052143419665e-04
2.146877364817551097e+03,1.001317739486694336e+00,6.335672052143419665e-04
2.146884309310608842e+03,1.000056505203247070e+00,6.335672052143419665e-04
2.146891253803200016e+03,1.000275015830993652e+00,6.335672052143419665e-04
2.146898198295791190e+03,1.000004768371582031e+00,6.335672052143419665e-04
2.146905142788383273e+03,1.000549435615539551e+00,6.335672052143419665e-04
2.146912087280508786e+03,9.997454285621643066e-01,6.335672052143419665e-04
2.146919031772635208e+03,9.995828866958618164e-01,6.335672052143419665e-04
2.146925976264760720e+03,9.997059702873229980e-01,6.335672052143419665e-04
2.146932920756887142e+03,1.000351071357727051e+00,6.335672052143419665e-04
2.146939865248546994e+03,1.000168442726135254e+00,6.335672052143419665e-04
2.146946809740207755e+03,9.998000860214233398e-01,6.335672052143419665e-04
2.146953754231867606e+03,9.998660087585449219e-01,6.335672052143419665e-04
2.146960698723061796e+03,9.997993707656860352e-01,6.335672052143419665e-04
2.146967643214256896e+03,1.000112533569335938e+00,6.335672052143419665e-04
2.146974587705451086e+03,1.000026822090148926e+00,6.335672052143419665e-04
2.146981532196645276e+03,1.000534892082214355e+00,6.335672052143419665e-04
2.146988476687373804e+03,1.000326633453369141e+00,6.335672052143419665e-04
2.146995421178103243e+03,9.999316334724426270e-01,6.335672052143419665e-04
2.147002365668831771e+03,9.991621375083923340e-01,6.335672052143419665e-04
2.147009310159096003e+03,9.996147155761718750e-01,6.335672052143419665e-04
2.147016254649359325e+03,1.000390172004699707e+00,6.335672052143419665e-04
2.147023199139622193e+03,9.996541142463684082e-01,6.335672052143419665e-04
2.147030143629420309e+03,9.998537898063659668e-01,6.335672052143419665e-04
2.147037088119683176e+03,1.000362634658813477e+00,6.335672052143419665e-04
2.147044032609481292e+03,9.992197155952453613e-01,6.335672052143419665e-04
2.147050977098811927e+03,1.000465273857116699e+00,6.335672052143419665e-04
2.147057921588610043e+03,9.999949336051940918e-01,6.335672052143419665e-04
2.147064866077942497e+03,1.000178813934326172e+00,6.335672052143419665e-04
2.147071810567274042e+03,9.994770288467407227e-01,6.335672052143419665e-04
2.147078755056139926e+03,9.990124106407165527e-01,6.335672052143419665e-04
2.147085699545006719e+03,9.986150264739990234e-01,6.335672052143419665e-04
2.147092644033873057e+03,1.000271558761596680e+00,6.335672052143419665e-04
2.147099588522739396e+03,1.000377655029296875e+00,6.335672052143419665e-04
2.147106533011139618e+03,1.000085949897766113e+00,6.335672052143419665e-04
2.147113477500006411e+03,1.000160694122314453e+00,6.335672052143419665e-04
2.147120421987940063e+03,1.000452995300292969e+00,6.335672052143419665e-04
2.147127366476341194e+03,1.000026464462280273e+00,6.335672052143419665e-04
2.147134310964276665e+03,1.000529766082763672e+00,6.335672052143419665e-04
2.147141255452211226e+03,1.000347375869750977e+00,6.335672052143419665e-04
2.147148199940146696e+03,1.000051617622375488e+00,6.335672052143419665e-04
2.147155144427616506e+03,9.996858239173889160e-01,6.335672052143419665e-04
2.147162088915085405e+03,9.995110034942626953e-01,6.335672052143419665e-04
2.147169033402554305e+03,9.996730685234069824e-01,6.335672052143419665e-04
2.147175977890023205e+03,9.996818900108337402e-01,6.335672052143419665e-04
2.147182922377027353e+03,9.993948340415954590e-01,6.335672052143419665e-04
2.147189866864030591e+03,1.000619292259216309e+00,6.335672052143419665e-04
2.147196811351033830e+03,1.000255703926086426e+00,6.335672052143419665e-04
2.147203755837572317e+03,1.000499486923217773e+00,6.335672052143419665e-04
2.147210700324109894e+03,1.000283479690551758e+00,6.335672052143419665e-04
2.147217644810649290e+03,9.990950822830200195e-01,6.335672052143419665e-04
2.147224589297186867e+03,9.997537732124328613e-01,6.335672052143419665e-04
2.147231533783257873e+03,1.000641822814941406e+00,6.335672052143419665e-04
2.147238478269330699e+03,1.000913977622985840e+00,6.335672052143419665e-04
2.147245422755403979e+03,1.000038027763366699e+00,6.335672052143419665e-04
2.147252367241475440e+03,9.997298717498779297e-01,6.335672052143419665e-04
2.147259311727081695e+03,9.995614290237426758e-01,6.335672052143419665e-04
2.147266256212688859e+03,1.000323653221130371e+00,6.335672052143419665e-04
2.147273200697830362e+03,9.995505809783935547e-01,6.335672052143419665e-04
2.147280145183435707e+03,9.999280571937561035e-01,6.335672052143419665e-04
2.147287089668577210e+03,1.000042319297790527e+00,6.335672052143419665e-04
2.147294034153718712e+03,9.999257326126098633e-01,6.335672052143419665e-04
2.147300978638393644e+03,9.996894001960754395e-01,6.335672052143419665e-04
2.147307923123534238e+03,9.996328949928283691e-01,6.335672052143419665e-04
2.147314867608210079e+03,9.992418289184570312e-01,6.335672052143419665e-04
2.147321812092420259e+03,9.991455078125000000e-01,6.335672052143419665e-04
2.147328756577095191e+03,1.000068187713623047e+00,6.335672052143419665e-04
2.147335701061306281e+03,1.000383734703063965e+00,6.335672052143419665e-04
2.147342645545514642e+03,1.000109791755676270e+00,6.335672052143419665e-04
2.147349590029723913e+03,9.997547864913940430e-01,6.335672052143419665e-04
2.147356534513467977e+03,1.000189423561096191e+00,6.335672052143419665e-04
2.147363478997212042e+03,1.000972986221313477e+00,6.335672052143419665e-04
2.147370423480955651e+03,9.996514320373535156e-01,6.335672052143419665e-04
2.147377367964234509e+03,1.000481486320495605e+00,6.335672052143419665e-04
2.147384312447978118e+03,9.999548792839050293e-01,6.335672052143419665e-04
2.147391256931256066e+03,9.993810653686523438e-01,6.335672052143419665e-04
2.147398201414070172e+03,1.000751614570617676e+00,6.335672052143419665e-04
2.147405145897348120e+03,9.999772906303405762e-01,6.335672052143419665e-04
2.147412090380160407e+03,9.996863603591918945e-01,6.335672052143419665e-04
2.147419034862972694e+03,9.994124770164489746e-01,6.335672052143419665e-04
2.147425979345785890e+03,9.998054504394531250e-01,6.335672052143419665e-04
2.147432923828132971e+03,9.994263052940368652e-01,6.335672052143419665e-04
2.147439868310478232e+03,9.993739128112792969e-01,6.335672052143419665e-04
2.147446812792825767e+03,9.996513724327087402e-01,6.335672052143419665e-04
2.147453757274707641e+03,1.000018715858459473e+00,6.335672052143419665e-04
2.147460701757055176e+03,9.999388456344604492e-01,6.335672052143419665e-04
2.147467646238936140e+03,1.000313997268676758e+00,6.335672052143419665e-04
2.147474590720353262e+03,9.998075366020202637e-01,6.335672052143419665e-04
2.147481535202234227e+03,9.998677968978881836e-01,6.335672052143419665e-04
2.147488479683649530e+03,9.997920989990234375e-01,6.335672052143419665e-04
2.147495424165064833e+03,9.996386766433715820e-01,6.335672052143419665e-04
2.147502368646480136e+03,1.000041961669921875e+00,6.335672052143419665e-04
2.147509313127431597e+03,9.997007250785827637e-01,6.335672052143419665e-04
